"","lake.name","DOC.mg.L.1","Year"
"10240","WEST POND STREAM-STA646",6.076,2016
"10241","WEST POND STREAM-STA647",10.759,2016
"10242","WEST POND STREAM-STA648",6.813,2016
"10243","WEST POND STREAM-STA649",8.681,2016
"10244","WEST POND STREAM-STA650",6.076,2016
"10245","WEST POND STREAM-STA651",11.23,2016
"10246","WEST POND STREAM-STA652",6.853,2016
"10247","WEST POND STREAM-STA653",9.49,2016
"10248","WEST POND STREAM-STA654",6.821,2016
"10249","WEST POND STREAM-STA655",10.253,2017
"10250","WEST POND STREAM-STA656",7.881,2017
"10251","WEST POND STREAM-STA657",9.674,2017
"10252","WEST POND STREAM-STA658",8.377,2017
"10253","WEST POND STREAM-STA659",9.851,2017
"10254","WEST POND STREAM-STA660",8.346,2017
"10255","WEST POND STREAM-STA661",10.518,2017
"10256","WEST POND STREAM-STA662",8.841,2017
"10257","WEST POND STREAM-STA663",7.979,2017
"10258","WEST POND STREAM-STA664",6.131,2017
"10259","WEST POND STREAM-STA665",7.182,2017
"10260","WEST POND STREAM-STA666",10.591,2017
"10261","WEST POND STREAM-STA667",10.81,2017
"10262","WEST POND STREAM-STA668",10.68,2017
"10263","WEST POND STREAM-STA669",12.673,2017
"10264","WEST POND STREAM-STA670",7.908,2017
"10265","WEST POND STREAM-STA671",7.899,2017
"10266","WEST POND STREAM-STA672",10.158,2017
"10267","WEST POND STREAM-STA673",10.564,2017
"10268","WEST POND STREAM-STA674",10.49,2017
"10269","WEST POND STREAM-STA675",12.632,2017
"10270","WEST POND STREAM-STA676",8.023,2017
"10271","SQUASH POND STREAM-STA1",7.771,1992
"10272","SQUASH POND STREAM-STA2",8.015,1992
"10273","SQUASH POND STREAM-STA3",9.396,1992
"10274","SQUASH POND STREAM-STA4",7.935,1992
"10275","SQUASH POND STREAM-STA5",7.539,1992
"10276","SQUASH POND STREAM-STA6",9.101,1992
"10277","SQUASH POND STREAM-STA7",7.598,1992
"10278","SQUASH POND STREAM-STA8",8.742,1993
"10279","SQUASH POND STREAM-STA9",7.542,1993
"10280","SQUASH POND STREAM-STA10",7.241,1993
"10281","SQUASH POND STREAM-STA11",7.052,1993
"10282","SQUASH POND STREAM-STA12",6.708,1993
"10283","SQUASH POND STREAM-STA13",6.777,1993
"10284","SQUASH POND STREAM-STA14",6.742,1993
"10285","SQUASH POND STREAM-STA15",6.19,1993
"10286","SQUASH POND STREAM-STA16",6.559,1993
"10287","SQUASH POND STREAM-STA17",7.479,1993
"10288","SQUASH POND STREAM-STA18",5.09,1993
"10289","SQUASH POND STREAM-STA19",6.83,1993
"10290","SQUASH POND STREAM-STA20",5.076,1993
"10291","SQUASH POND STREAM-STA21",7.02,1993
"10292","SQUASH POND STREAM-STA22",6.765,1993
"10293","SQUASH POND STREAM-STA23",8.225,1993
"10294","SQUASH POND STREAM-STA24",7.745,1993
"10295","SQUASH POND STREAM-STA25",10.298,1993
"10296","SQUASH POND STREAM-STA26",7.063,1993
"10297","SQUASH POND STREAM-STA27",9.113,1993
"10298","SQUASH POND STREAM-STA28",7.254,1994
"10299","SQUASH POND STREAM-STA29",5.696,1994
"10300","SQUASH POND STREAM-STA30",7.299,1994
"10301","SQUASH POND STREAM-STA31",7.961,1994
"10302","SQUASH POND STREAM-STA32",5.44,1994
"10303","SQUASH POND STREAM-STA33",6.206,1994
"10304","SQUASH POND STREAM-STA34",7.216,1994
"10305","SQUASH POND STREAM-STA35",8.045,1994
"10306","SQUASH POND STREAM-STA36",5.861,1994
"10307","SQUASH POND STREAM-STA37",7.645,1994
"10308","SQUASH POND STREAM-STA38",8.881,1994
"10309","SQUASH POND STREAM-STA39",8.227,1994
"10310","SQUASH POND STREAM-STA40",6.229,1994
"10311","SQUASH POND STREAM-STA41",8.974,1994
"10312","SQUASH POND STREAM-STA42",9.328,1994
"10313","SQUASH POND STREAM-STA43",7.507,1994
"10314","SQUASH POND STREAM-STA44",6.839,1994
"10315","SQUASH POND STREAM-STA45",4.942,1994
"10316","SQUASH POND STREAM-STA46",9.965,1994
"10317","SQUASH POND STREAM-STA47",7.727,1994
"10318","SQUASH POND STREAM-STA48",7.641,1994
"10319","SQUASH POND STREAM-STA49",7.757,1994
"10320","SQUASH POND STREAM-STA50",7.582,1994
"10321","SQUASH POND STREAM-STA51",7.825,1994
"10322","SQUASH POND STREAM-STA52",7.119,1994
"10323","SQUASH POND STREAM-STA53",8.994,1994
"10324","SQUASH POND STREAM-STA54",6.647,1995
"10325","SQUASH POND STREAM-STA55",9.136,1995
"10326","SQUASH POND STREAM-STA56",6.48,1995
"10327","SQUASH POND STREAM-STA57",6.084,1995
"10328","SQUASH POND STREAM-STA58",6.724,1995
"10329","SQUASH POND STREAM-STA59",8.394,1995
"10330","SQUASH POND STREAM-STA60",5.228,1995
"10331","SQUASH POND STREAM-STA61",6.549,1995
"10332","SQUASH POND STREAM-STA62",4.82,1995
"10333","SQUASH POND STREAM-STA63",5.598,1995
"10334","SQUASH POND STREAM-STA64",5.195,1995
"10335","SQUASH POND STREAM-STA65",6.537,1995
"10336","SQUASH POND STREAM-STA66",7.457,1995
"10337","SQUASH POND STREAM-STA67",5.576,1995
"10338","SQUASH POND STREAM-STA68",7.079,1995
"10339","SQUASH POND STREAM-STA69",4.445,1995
"10340","SQUASH POND STREAM-STA70",6.615,1995
"10341","SQUASH POND STREAM-STA71",5.653,1995
"10342","SQUASH POND STREAM-STA72",6.003,1995
"10343","SQUASH POND STREAM-STA73",9.009,1995
"10344","SQUASH POND STREAM-STA74",9.738,1995
"10345","SQUASH POND STREAM-STA75",7.836,1995
"10346","SQUASH POND STREAM-STA76",7.233,1996
"10347","SQUASH POND STREAM-STA77",7.178,1996
"10348","SQUASH POND STREAM-STA78",6.76,1996
"10349","SQUASH POND STREAM-STA79",5.403,1996
"10350","SQUASH POND STREAM-STA80",7.579,1996
"10351","SQUASH POND STREAM-STA81",5.798,1996
"10352","SQUASH POND STREAM-STA82",7.46,1996
"10353","SQUASH POND STREAM-STA83",10.137,1996
"10354","SQUASH POND STREAM-STA84",6.64,1996
"10355","SQUASH POND STREAM-STA85",10.045,1996
"10356","SQUASH POND STREAM-STA86",8.988,1996
"10357","SQUASH POND STREAM-STA87",6.881,1996
"10358","SQUASH POND STREAM-STA88",8.758,1996
"10359","SQUASH POND STREAM-STA89",7.652,1996
"10360","SQUASH POND STREAM-STA90",9.295,1996
"10361","SQUASH POND STREAM-STA91",10.193,1996
"10362","SQUASH POND STREAM-STA92",11.622,1996
"10363","SQUASH POND STREAM-STA93",7.828,1997
"10364","SQUASH POND STREAM-STA94",7.775,1997
"10365","SQUASH POND STREAM-STA95",7.161,1997
"10366","SQUASH POND STREAM-STA96",8.438,1997
"10367","SQUASH POND STREAM-STA97",7.125,1997
"10368","SQUASH POND STREAM-STA98",7.461,1997
"10369","SQUASH POND STREAM-STA99",6.374,1997
"10370","SQUASH POND STREAM-STA100",7.221,1997
"10371","SQUASH POND STREAM-STA101",7.276,1997
"10372","SQUASH POND STREAM-STA102",8.204,1997
"10373","SQUASH POND STREAM-STA103",5.418,1997
"10374","SQUASH POND STREAM-STA104",6.859,1997
"10375","SQUASH POND STREAM-STA105",5.866,1997
"10376","SQUASH POND STREAM-STA106",6.469,1997
"10377","SQUASH POND STREAM-STA107",8.547,1997
"10378","SQUASH POND STREAM-STA108",4.669,1997
"10379","SQUASH POND STREAM-STA109",7.504,1997
"10380","SQUASH POND STREAM-STA110",6.774,1997
"10381","SQUASH POND STREAM-STA111",7.837,1997
"10382","SQUASH POND STREAM-STA112",7.913,1997
"10383","SQUASH POND STREAM-STA113",8.662,1997
"10384","SQUASH POND STREAM-STA114",7.319,1997
"10385","SQUASH POND STREAM-STA115",7.88,1997
"10386","SQUASH POND STREAM-STA116",7.425,1998
"10387","SQUASH POND STREAM-STA117",8.322,1998
"10388","SQUASH POND STREAM-STA118",7.055,1998
"10389","SQUASH POND STREAM-STA119",8.974,1998
"10390","SQUASH POND STREAM-STA120",7.191,1998
"10391","SQUASH POND STREAM-STA121",8.271,1998
"10392","SQUASH POND STREAM-STA122",7.53,1998
"10393","SQUASH POND STREAM-STA123",8.113,1998
"10394","SQUASH POND STREAM-STA124",6.016,1998
"10395","SQUASH POND STREAM-STA125",6.857,1998
"10396","SQUASH POND STREAM-STA126",5.483,1998
"10397","SQUASH POND STREAM-STA127",6.641,1998
"10398","SQUASH POND STREAM-STA128",10.533,1998
"10399","SQUASH POND STREAM-STA129",13.011,1998
"10400","SQUASH POND STREAM-STA130",6.758,1998
"10401","SQUASH POND STREAM-STA131",10.823,1998
"10402","SQUASH POND STREAM-STA132",8.893,1998
"10403","SQUASH POND STREAM-STA133",13.29,1998
"10404","SQUASH POND STREAM-STA134",7.54,1998
"10405","SQUASH POND STREAM-STA135",11.186,1998
"10406","SQUASH POND STREAM-STA136",7.263,1998
"10407","SQUASH POND STREAM-STA137",10.175,1998
"10408","SQUASH POND STREAM-STA138",8.005,1998
"10409","SQUASH POND STREAM-STA139",8.784,1998
"10410","SQUASH POND STREAM-STA140",7.061,1999
"10411","SQUASH POND STREAM-STA141",8.736,1999
"10412","SQUASH POND STREAM-STA142",8.111,1999
"10413","SQUASH POND STREAM-STA143",8.784,1999
"10414","SQUASH POND STREAM-STA144",8.344,1999
"10415","SQUASH POND STREAM-STA145",8.651,1999
"10416","SQUASH POND STREAM-STA146",6.823,1999
"10417","SQUASH POND STREAM-STA147",7.751,1999
"10418","SQUASH POND STREAM-STA148",6.23,1999
"10419","SQUASH POND STREAM-STA149",7.372,1999
"10420","SQUASH POND STREAM-STA150",6.18,1999
"10421","SQUASH POND STREAM-STA151",7.114,1999
"10422","SQUASH POND STREAM-STA152",7.384,1999
"10423","SQUASH POND STREAM-STA153",8.797,1999
"10424","SQUASH POND STREAM-STA154",8.108,1999
"10425","SQUASH POND STREAM-STA155",6.876,1999
"10426","SQUASH POND STREAM-STA156",7.86,1999
"10427","SQUASH POND STREAM-STA157",9.267,1999
"10428","SQUASH POND STREAM-STA158",6.989,1999
"10429","SQUASH POND STREAM-STA159",9.569,1999
"10430","SQUASH POND STREAM-STA160",8.827,1999
"10431","SQUASH POND STREAM-STA161",11.336,1999
"10432","SQUASH POND STREAM-STA162",8.949,2000
"10433","SQUASH POND STREAM-STA163",9.32,2000
"10434","SQUASH POND STREAM-STA164",7.611,2000
"10435","SQUASH POND STREAM-STA165",9.477,2000
"10436","SQUASH POND STREAM-STA166",7.522,2000
"10437","SQUASH POND STREAM-STA167",7.885,2000
"10438","SQUASH POND STREAM-STA168",8.589,2000
"10439","SQUASH POND STREAM-STA169",8.143,2000
"10440","SQUASH POND STREAM-STA170",10.656,2000
"10441","SQUASH POND STREAM-STA171",7.951,2000
"10442","SQUASH POND STREAM-STA172",10.049,2000
"10443","SQUASH POND STREAM-STA173",10.488,2000
"10444","SQUASH POND STREAM-STA174",10.378,2000
"10445","SQUASH POND STREAM-STA175",9.782,2000
"10446","SQUASH POND STREAM-STA176",10.144,2000
"10447","SQUASH POND STREAM-STA177",11.031,2000
"10448","SQUASH POND STREAM-STA178",9.612,2000
"10449","SQUASH POND STREAM-STA179",11.261,2000
"10450","SQUASH POND STREAM-STA180",5.623,2000
"10451","SQUASH POND STREAM-STA181",10.197,2000
"10452","SQUASH POND STREAM-STA182",6.145,2000
"10453","SQUASH POND STREAM-STA183",9.226,2000
"10454","SQUASH POND STREAM-STA184",5.617,2000
"10455","SQUASH POND STREAM-STA185",8.573,2000
"10456","SQUASH POND STREAM-STA186",7.494,2000
"10457","SQUASH POND STREAM-STA187",9.152,2000
"10458","SQUASH POND STREAM-STA188",6.869,2001
"10459","SQUASH POND STREAM-STA189",6.694,2001
"10460","SQUASH POND STREAM-STA190",7.025,2001
"10461","SQUASH POND STREAM-STA191",8.215,2001
"10462","SQUASH POND STREAM-STA192",6.536,2001
"10463","SQUASH POND STREAM-STA193",7.264,2001
"10464","SQUASH POND STREAM-STA194",6.644,2001
"10465","SQUASH POND STREAM-STA195",7.905,2001
"10466","SQUASH POND STREAM-STA196",6.435,2001
"10467","SQUASH POND STREAM-STA197",7.094,2001
"10468","SQUASH POND STREAM-STA198",6.202,2001
"10469","SQUASH POND STREAM-STA199",7.314,2001
"10470","SQUASH POND STREAM-STA200",7.171,2001
"10471","SQUASH POND STREAM-STA201",8.942,2001
"10472","SQUASH POND STREAM-STA202",5.669,2001
"10473","SQUASH POND STREAM-STA203",7.859,2001
"10474","SQUASH POND STREAM-STA204",7.867,2001
"10475","SQUASH POND STREAM-STA205",6.008,2001
"10476","SQUASH POND STREAM-STA206",5.98,2001
"10477","SQUASH POND STREAM-STA207",5.995,2001
"10478","SQUASH POND STREAM-STA208",5.344,2001
"10479","SQUASH POND STREAM-STA209",7.68,2001
"10480","SQUASH POND STREAM-STA210",7.509,2001
"10481","SQUASH POND STREAM-STA211",8.914,2001
"10482","SQUASH POND STREAM-STA212",9.132,2001
"10483","SQUASH POND STREAM-STA213",7.8,2001
"10484","SQUASH POND STREAM-STA214",7.796,2001
"10485","SQUASH POND STREAM-STA215",7.815,2001
"10486","SQUASH POND STREAM-STA216",6.331,2002
"10487","SQUASH POND STREAM-STA217",6.795,2002
"10488","SQUASH POND STREAM-STA218",8.095,2002
"10489","SQUASH POND STREAM-STA219",8.293,2002
"10490","SQUASH POND STREAM-STA220",6.579,2002
"10491","SQUASH POND STREAM-STA221",6.799,2002
"10492","SQUASH POND STREAM-STA222",7.859,2002
"10493","SQUASH POND STREAM-STA223",7.597,2002
"10494","SQUASH POND STREAM-STA224",7.616,2002
"10495","SQUASH POND STREAM-STA225",7.596,2002
"10496","SQUASH POND STREAM-STA226",5.966,2002
"10497","SQUASH POND STREAM-STA227",6.888,2002
"10498","SQUASH POND STREAM-STA228",8.008,2002
"10499","SQUASH POND STREAM-STA229",6.614,2002
"10500","SQUASH POND STREAM-STA230",6.725,2002
"10501","SQUASH POND STREAM-STA231",6.752,2002
"10502","SQUASH POND STREAM-STA232",6.519,2002
"10503","SQUASH POND STREAM-STA233",7.415,2002
"10504","SQUASH POND STREAM-STA234",5.554,2002
"10505","SQUASH POND STREAM-STA235",7.219,2002
"10506","SQUASH POND STREAM-STA236",4.918,2002
"10507","SQUASH POND STREAM-STA237",6.75,2002
"10508","SQUASH POND STREAM-STA238",6.975,2002
"10509","SQUASH POND STREAM-STA239",8.291,2002
"10510","SQUASH POND STREAM-STA240",8.209,2002
"10511","SQUASH POND STREAM-STA241",9.252,2002
"10512","SQUASH POND STREAM-STA242",7.404,2002
"10513","SQUASH POND STREAM-STA243",9.222,2002
"10514","SQUASH POND STREAM-STA244",8.444,2003
"10515","SQUASH POND STREAM-STA245",7.763,2003
"10516","SQUASH POND STREAM-STA246",7.804,2003
"10517","SQUASH POND STREAM-STA247",7.922,2003
"10518","SQUASH POND STREAM-STA248",7.752,2003
"10519","SQUASH POND STREAM-STA249",7.129,2003
"10520","SQUASH POND STREAM-STA250",7.243,2003
"10521","SQUASH POND STREAM-STA251",7.386,2003
"10522","SQUASH POND STREAM-STA252",6.968,2003
"10523","SQUASH POND STREAM-STA253",6.182,2003
"10524","SQUASH POND STREAM-STA254",6.224,2003
"10525","SQUASH POND STREAM-STA255",6.152,2003
"10526","SQUASH POND STREAM-STA256",6.946,2003
"10527","SQUASH POND STREAM-STA257",7.062,2003
"10528","SQUASH POND STREAM-STA258",6.952,2003
"10529","SQUASH POND STREAM-STA259",6.743,2003
"10530","SQUASH POND STREAM-STA260",6.833,2003
"10531","SQUASH POND STREAM-STA261",7.782,2003
"10532","SQUASH POND STREAM-STA262",8.645,2003
"10533","SQUASH POND STREAM-STA263",9.956,2003
"10534","SQUASH POND STREAM-STA264",8.398,2003
"10535","SQUASH POND STREAM-STA265",8.237,2003
"10536","SQUASH POND STREAM-STA266",5.358,2003
"10537","SQUASH POND STREAM-STA267",8.194,2003
"10538","SQUASH POND STREAM-STA268",4.826,2003
"10539","SQUASH POND STREAM-STA269",8.653,2003
"10540","SQUASH POND STREAM-STA270",10.639,2003
"10541","SQUASH POND STREAM-STA271",11.658,2003
"10542","SQUASH POND STREAM-STA272",8.579,2003
"10543","SQUASH POND STREAM-STA273",10.502,2003
"10544","SQUASH POND STREAM-STA274",9.495,2003
"10545","SQUASH POND STREAM-STA275",9.597,2003
"10546","SQUASH POND STREAM-STA276",7.798,2004
"10547","SQUASH POND STREAM-STA277",7.755,2004
"10548","SQUASH POND STREAM-STA278",8.132,2004
"10549","SQUASH POND STREAM-STA279",8.087,2004
"10550","SQUASH POND STREAM-STA280",7.345,2004
"10551","SQUASH POND STREAM-STA281",9.429,2004
"10552","SQUASH POND STREAM-STA282",8.378,2004
"10553","SQUASH POND STREAM-STA283",7.899,2004
"10554","SQUASH POND STREAM-STA284",7.965,2004
"10555","SQUASH POND STREAM-STA285",7.912,2004
"10556","SQUASH POND STREAM-STA286",6.227,2004
"10557","SQUASH POND STREAM-STA287",5.978,2004
"10558","SQUASH POND STREAM-STA288",5.987,2004
"10559","SQUASH POND STREAM-STA289",5.898,2004
"10560","SQUASH POND STREAM-STA290",7.149,2004
"10561","SQUASH POND STREAM-STA291",8.129,2004
"10562","SQUASH POND STREAM-STA292",10.715,2004
"10563","SQUASH POND STREAM-STA293",7.666,2004
"10564","SQUASH POND STREAM-STA294",7.696,2004
"10565","SQUASH POND STREAM-STA295",7.619,2004
"10566","SQUASH POND STREAM-STA296",9.868,2004
"10567","SQUASH POND STREAM-STA297",6.606,2004
"10568","SQUASH POND STREAM-STA298",6.803,2004
"10569","SQUASH POND STREAM-STA299",6.689,2004
"10570","SQUASH POND STREAM-STA300",8.223,2004
"10571","SQUASH POND STREAM-STA301",10.174,2004
"10572","SQUASH POND STREAM-STA302",11.607,2004
"10573","SQUASH POND STREAM-STA303",12.474,2004
"10574","SQUASH POND STREAM-STA304",6.83,2004
"10575","SQUASH POND STREAM-STA305",10.579,2004
"10576","SQUASH POND STREAM-STA306",7.47,2004
"10577","SQUASH POND STREAM-STA307",9.174,2004
"10578","SQUASH POND STREAM-STA308",8.115,2004
"10579","SQUASH POND STREAM-STA309",8.199,2004
"10580","SQUASH POND STREAM-STA310",8.218,2005
"10581","SQUASH POND STREAM-STA311",7.698,2005
"10582","SQUASH POND STREAM-STA312",8.055,2005
"10583","SQUASH POND STREAM-STA313",6.379,2005
"10584","SQUASH POND STREAM-STA314",6.477,2005
"10585","SQUASH POND STREAM-STA315",6.098,2005
"10586","SQUASH POND STREAM-STA316",7.103,2005
"10587","SQUASH POND STREAM-STA317",8.407,2005
"10588","SQUASH POND STREAM-STA318",7.056,2005
"10589","SQUASH POND STREAM-STA319",7.747,2005
"10590","SQUASH POND STREAM-STA320",6.771,2005
"10591","SQUASH POND STREAM-STA321",8.204,2005
"10592","SQUASH POND STREAM-STA322",6.989,2005
"10593","SQUASH POND STREAM-STA323",8.144,2005
"10594","SQUASH POND STREAM-STA324",5.933,2005
"10595","SQUASH POND STREAM-STA325",9.083,2005
"10596","SQUASH POND STREAM-STA326",5.956,2005
"10597","SQUASH POND STREAM-STA327",10.494,2005
"10598","SQUASH POND STREAM-STA328",5.916,2005
"10599","SQUASH POND STREAM-STA329",9.676,2005
"10600","SQUASH POND STREAM-STA330",9.884,2005
"10601","SQUASH POND STREAM-STA331",10.61,2005
"10602","SQUASH POND STREAM-STA332",9.203,2005
"10603","SQUASH POND STREAM-STA333",8.174,2005
"10604","SQUASH POND STREAM-STA334",7.753,2005
"10605","SQUASH POND STREAM-STA335",7.84,2005
"10606","SQUASH POND STREAM-STA336",6.937,2006
"10607","SQUASH POND STREAM-STA337",7.776,2006
"10608","SQUASH POND STREAM-STA338",7.122,2006
"10609","SQUASH POND STREAM-STA339",7.17,2006
"10610","SQUASH POND STREAM-STA340",7.04,2006
"10611","SQUASH POND STREAM-STA341",8.545,2006
"10612","SQUASH POND STREAM-STA342",7.411,2006
"10613","SQUASH POND STREAM-STA343",7.084,2006
"10614","SQUASH POND STREAM-STA344",6.407,2006
"10615","SQUASH POND STREAM-STA345",7.155,2006
"10616","SQUASH POND STREAM-STA346",6.059,2006
"10617","SQUASH POND STREAM-STA347",7.983,2006
"10618","SQUASH POND STREAM-STA348",6.804,2006
"10619","SQUASH POND STREAM-STA349",8.223,2006
"10620","SQUASH POND STREAM-STA350",9.111,2006
"10621","SQUASH POND STREAM-STA351",13.12,2006
"10622","SQUASH POND STREAM-STA352",9.204,2006
"10623","SQUASH POND STREAM-STA353",11.101,2006
"10624","SQUASH POND STREAM-STA354",7.71,2006
"10625","SQUASH POND STREAM-STA355",9.831,2006
"10626","SQUASH POND STREAM-STA356",10.17,2006
"10627","SQUASH POND STREAM-STA357",12.377,2006
"10628","SQUASH POND STREAM-STA358",8.036,2006
"10629","SQUASH POND STREAM-STA359",9.762,2006
"10630","SQUASH POND STREAM-STA360",10.417,2006
"10631","SQUASH POND STREAM-STA361",8.833,2006
"10632","SQUASH POND STREAM-STA362",8.878,2006
"10633","SQUASH POND STREAM-STA363",8.837,2006
"10634","SQUASH POND STREAM-STA364",7.912,2007
"10635","SQUASH POND STREAM-STA365",7.968,2007
"10636","SQUASH POND STREAM-STA366",7.868,2007
"10637","SQUASH POND STREAM-STA367",7.918,2007
"10638","SQUASH POND STREAM-STA368",7.301,2007
"10639","SQUASH POND STREAM-STA369",9.72,2007
"10640","SQUASH POND STREAM-STA370",7.734,2007
"10641","SQUASH POND STREAM-STA371",10.806,2007
"10642","SQUASH POND STREAM-STA372",6.042,2007
"10643","SQUASH POND STREAM-STA373",6.888,2007
"10644","SQUASH POND STREAM-STA374",6.102,2007
"10645","SQUASH POND STREAM-STA375",7.443,2007
"10646","SQUASH POND STREAM-STA376",6.695,2007
"10647","SQUASH POND STREAM-STA377",7.735,2007
"10648","SQUASH POND STREAM-STA378",6.313,2007
"10649","SQUASH POND STREAM-STA379",7.213,2007
"10650","SQUASH POND STREAM-STA380",5.755,2007
"10651","SQUASH POND STREAM-STA381",8.5,2007
"10652","SQUASH POND STREAM-STA382",9.179,2007
"10653","SQUASH POND STREAM-STA383",7.502,2007
"10654","SQUASH POND STREAM-STA384",6.246,2007
"10655","SQUASH POND STREAM-STA385",10.346,2007
"10656","SQUASH POND STREAM-STA386",7.14,2007
"10657","SQUASH POND STREAM-STA387",8.363,2007
"10658","SQUASH POND STREAM-STA388",9.324,2008
"10659","SQUASH POND STREAM-STA389",7.713,2008
"10660","SQUASH POND STREAM-STA390",7.786,2008
"10661","SQUASH POND STREAM-STA391",7.831,2008
"10662","SQUASH POND STREAM-STA392",7.14,2008
"10663","SQUASH POND STREAM-STA393",7.942,2008
"10664","SQUASH POND STREAM-STA394",6.793,2008
"10665","SQUASH POND STREAM-STA395",7.085,2008
"10666","SQUASH POND STREAM-STA396",7.397,2008
"10667","SQUASH POND STREAM-STA397",7.788,2008
"10668","SQUASH POND STREAM-STA398",5.856,2008
"10669","SQUASH POND STREAM-STA399",8.049,2008
"10670","SQUASH POND STREAM-STA400",7.779,2008
"10671","SQUASH POND STREAM-STA401",8.01,2008
"10672","SQUASH POND STREAM-STA402",11.414,2008
"10673","SQUASH POND STREAM-STA403",10.462,2008
"10674","SQUASH POND STREAM-STA404",10.877,2008
"10675","SQUASH POND STREAM-STA405",7.476,2008
"10676","SQUASH POND STREAM-STA406",12.299,2008
"10677","SQUASH POND STREAM-STA407",8.646,2008
"10678","SQUASH POND STREAM-STA408",11.721,2008
"10679","SQUASH POND STREAM-STA409",9.741,2008
"10680","SQUASH POND STREAM-STA410",11.516,2008
"10681","SQUASH POND STREAM-STA411",9.132,2008
"10682","SQUASH POND STREAM-STA412",8.969,2008
"10683","SQUASH POND STREAM-STA413",7.851,2009
"10684","SQUASH POND STREAM-STA414",9.318,2009
"10685","SQUASH POND STREAM-STA415",7.834,2009
"10686","SQUASH POND STREAM-STA416",10.181,2009
"10687","SQUASH POND STREAM-STA417",7.567,2009
"10688","SQUASH POND STREAM-STA418",8.004,2009
"10689","SQUASH POND STREAM-STA419",7.225,2009
"10690","SQUASH POND STREAM-STA420",7.551,2009
"10691","SQUASH POND STREAM-STA421",7.383,2009
"10692","SQUASH POND STREAM-STA422",8.606,2009
"10693","SQUASH POND STREAM-STA423",7.075,2009
"10694","SQUASH POND STREAM-STA424",10.075,2009
"10695","SQUASH POND STREAM-STA425",8.928,2009
"10696","SQUASH POND STREAM-STA426",11.144,2009
"10697","SQUASH POND STREAM-STA427",12.261,2009
"10698","SQUASH POND STREAM-STA428",10.125,2009
"10699","SQUASH POND STREAM-STA429",10.051,2009
"10700","SQUASH POND STREAM-STA430",10.204,2009
"10701","SQUASH POND STREAM-STA431",9.665,2009
"10702","SQUASH POND STREAM-STA432",12.696,2009
"10703","SQUASH POND STREAM-STA433",10.812,2009
"10704","SQUASH POND STREAM-STA434",12.116,2009
"10705","SQUASH POND STREAM-STA435",11.693,2009
"10706","SQUASH POND STREAM-STA436",9.969,2009
"10707","SQUASH POND STREAM-STA437",10.316,2009
"10708","SQUASH POND STREAM-STA438",10.243,2009
"10709","SQUASH POND STREAM-STA439",8.319,2009
"10710","SQUASH POND STREAM-STA440",10.316,2009
"10711","SQUASH POND STREAM-STA441",8.504,2010
"10712","SQUASH POND STREAM-STA442",9.138,2010
"10713","SQUASH POND STREAM-STA443",8.278,2010
"10714","SQUASH POND STREAM-STA444",9.005,2010
"10715","SQUASH POND STREAM-STA445",7.824,2010
"10716","SQUASH POND STREAM-STA446",9.529,2010
"10717","SQUASH POND STREAM-STA447",7.107,2010
"10718","SQUASH POND STREAM-STA448",7.87,2010
"10719","SQUASH POND STREAM-STA449",6.327,2010
"10720","SQUASH POND STREAM-STA450",7.33,2010
"10721","SQUASH POND STREAM-STA451",6.955,2010
"10722","SQUASH POND STREAM-STA452",8.619,2010
"10723","SQUASH POND STREAM-STA453",7.626,2010
"10724","SQUASH POND STREAM-STA454",11.308,2010
"10725","SQUASH POND STREAM-STA455",8.04,2010
"10726","SQUASH POND STREAM-STA456",9.907,2010
"10727","SQUASH POND STREAM-STA457",9.463,2010
"10728","SQUASH POND STREAM-STA458",11.991,2010
"10729","SQUASH POND STREAM-STA459",13.866,2010
"10730","SQUASH POND STREAM-STA460",10.669,2010
"10731","SQUASH POND STREAM-STA461",9.522,2010
"10732","SQUASH POND STREAM-STA462",9.575,2010
"10733","SQUASH POND STREAM-STA463",9.504,2010
"10734","SQUASH POND STREAM-STA464",9.057,2010
"10735","SQUASH POND STREAM-STA465",8.854,2010
"10736","SQUASH POND STREAM-STA466",9.308,2011
"10737","SQUASH POND STREAM-STA467",9.877,2011
"10738","SQUASH POND STREAM-STA468",9.192,2011
"10739","SQUASH POND STREAM-STA469",9.862,2011
"10740","SQUASH POND STREAM-STA470",7.933,2011
"10741","SQUASH POND STREAM-STA471",9.524,2011
"10742","SQUASH POND STREAM-STA472",7.503,2011
"10743","SQUASH POND STREAM-STA473",7.939,2011
"10744","SQUASH POND STREAM-STA474",7.432,2011
"10745","SQUASH POND STREAM-STA475",8.122,2011
"10746","SQUASH POND STREAM-STA476",9.527,2011
"10747","SQUASH POND STREAM-STA477",10.727,2011
"10748","SQUASH POND STREAM-STA478",9.557,2011
"10749","SQUASH POND STREAM-STA479",7.9,2011
"10750","SQUASH POND STREAM-STA480",7.939,2011
"10751","SQUASH POND STREAM-STA481",8.186,2011
"10752","SQUASH POND STREAM-STA482",7.212,2011
"10753","SQUASH POND STREAM-STA483",8.965,2011
"10754","SQUASH POND STREAM-STA484",8.561,2011
"10755","SQUASH POND STREAM-STA485",11.303,2011
"10756","SQUASH POND STREAM-STA486",11.385,2011
"10757","SQUASH POND STREAM-STA487",12.757,2011
"10758","SQUASH POND STREAM-STA488",7.85,2011
"10759","SQUASH POND STREAM-STA489",10.247,2011
